runup_rank,symbol,name,runup_pct,runup_start_date,runup_end_date,runup_start_price,runup_end_price,runup_days,period_return_pct,amount_avg,amount_at_start,candidate_count,candidate_dates,has_pullback_confirm_candidate,candidate_only_filter_reasons,base_trade_count,base_entry_dates,base_best_return_pct,stable_trade_count,stable_entry_dates,stable_best_return_pct,nearest_date,stage_status,setup_score_at_anchor,candidate_ok_at_anchor,primary_anchor_reason,anchor_total_amount,anchor_distribution_score,anchor_pre20_return_pct,anchor_pre20_super_price_divergence,anchor_pre20_main_price_divergence,anchor_pre5_return_pct,anchor_pre5_super_price_divergence,anchor_launch_start,anchor_launch_end,anchor_pullback_confirm_date,anchor_pullback_reason,anchor_launch3_return_pct,anchor_launch3_max_drawdown_pct,anchor_launch3_super_net_ratio,anchor_launch3_main_net_ratio,anchor_launch3_add_buy_ratio,anchor_pullback_super_net_ratio,anchor_pullback_main_net_ratio,anchor_pullback_support_spread_avg,anchor_confirm_distribution_score,anchor_launch_cancel_buy_to_add_buy,anchor_launch_cancel_buy_to_add_buy_vs_hist,reason_bucket,recommended_owner,next_action
327,sz001330,,42.86,2026-03-23,2026-04-21,6.44,9.2,20,-8.44,643503302.16,426777727.0,4,"2026-03-02,2026-03-03,2026-03-06,2026-03-09",False,,0,,,0,,,2026-03-23,setup_ok_no_launch,73.51,True,候选通过但未找到启动3日,426777727.0,53.6,-49.25,0.49069,0.43424,-7.48,0.05016,,,,no_launch,,,,,,,,,,,,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
328,sh603032,,42.7,2026-03-23,2026-04-24,16.65,23.76,22,26.21,166058681.58,116048044.64,0,,False,,0,,,0,,,2026-03-23,setup_rejected,55.37,False,成交额<2.5亿,116048044.64,49.04,-6.78,0.07788,0.04316,-7.27,0.06131,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,5.76,0.0,0.02394,0.03093,1.14403,0.012,0.04956,-0.25774,52.0,0.5316,1.1339,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
329,sh600243,,42.66,2026-04-03,2026-04-21,2.86,4.08,11,-3.04,29006199.7,23431877.07,0,,False,,0,,,0,,,2026-04-03,setup_rejected,53.35,False,成交额<2.5亿,23431877.07,56.2,-18.08,0.148,0.05177,-2.92,0.0292,2026-04-10,2026-04-14,,no_pullback_confirm,9.82,0.0,-0.01627,0.01226,1.39145,,,,,0.47351,0.9361,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
330,sz002107,,42.59,2026-03-23,2026-04-15,5.94,8.47,17,7.7,170773951.36,69486155.8,0,,False,,0,,,0,,,2026-03-23,setup_rejected,65.38,False,成交额<2.5亿,69486155.8,53.99,-12.07,0.11536,0.10757,-5.46,0.0546,2026-03-26,2026-03-30,,no_pullback_confirm,5.73,0.0,0.00597,0.04401,1.60158,,,,,0.0,0.0,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
331,sh603668,,42.57,2026-03-27,2026-04-10,10.36,14.77,10,-5.87,171577482.43,230448697.96,0,,False,,0,,,0,,,2026-03-27,setup_rejected,75.4,False,成交额<2.5亿,230448697.96,52.0,-27.87,0.19163,0.1167,-16.42,0.09524,2026-03-27,2026-03-31,2026-04-01,pullback_absorption_confirm,13.7,0.0,0.02738,0.11124,0.96117,-0.00795,0.13799,0.03593,26.0,0.47661,0.9715,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
332,sh603429,,42.47,2026-03-18,2026-04-02,7.7,10.97,11,0.4,80939413.91,91694061.97,0,,False,,0,,,0,,,2026-03-18,setup_rejected,78.55,False,成交额<2.5亿,91694061.97,37.0,-28.24,0.23757,0.21036,-12.67,0.09192,2026-03-18,2026-03-20,2026-03-25,pullback_absorption_confirm,4.91,0.0,0.00861,0.02432,1.05338,0.3862,0.52954,0.90394,24.0,0.48208,1.122,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
333,sz002848,,42.47,2026-03-04,2026-04-20,11.09,15.8,32,24.77,65878197.53,36616176.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,26.32,False,成交额<2.5亿;setup_score<50,36616176.0,76.0,-9.08,0.04119,0.02558,-6.9,-0.09933,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
334,sh600522,,42.44,2026-03-23,2026-04-23,24.6,35.04,21,9.97,5146346818.07,2485459587.25,0,,False,,0,,,0,,,2026-03-23,setup_rejected,42.98,False,setup_score<50,2485459587.25,58.94,3.59,-0.04692,-0.06028,-9.12,0.08447,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,10.24,0.0,0.01102,0.07374,0.85929,-0.03025,-0.03596,0.02839,57.58,0.41479,1.0774,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
335,sh603261,,42.41,2026-03-04,2026-04-21,27.07,38.55,33,13.74,25355212.06,13426834.52,0,,False,,0,,,0,,,2026-03-04,setup_rejected,20.75,False,成交额<2.5亿;setup_score<50;资金价格背离不足,13426834.52,26.0,-0.73,-0.00129,-0.00663,-5.07,-0.03804,2026-03-11,2026-03-13,2026-03-16,pullback_absorption_confirm,8.59,0.0,0.07384,0.05743,1.56332,0.0,-0.06802,0.22162,68.88,0.56583,1.1432,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
336,sh603118,,42.38,2026-03-24,2026-04-24,10.76,15.32,21,23.85,728030020.17,514697741.68,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,79.1,True,锚点附近链路可通过,514697741.68,26.0,-9.22,0.09106,0.09346,-9.44,0.07913,2026-03-24,2026-03-26,2026-03-30,pullback_absorption_confirm,12.55,0.0,0.05723,0.02808,1.03047,0.01129,0.01562,0.03266,36.0,0.50105,1.1547,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
337,sh600746,,42.37,2026-03-24,2026-04-07,7.6,10.82,10,6.11,294721944.74,200123347.16,0,,False,,0,,,0,,,2026-03-24,setup_rejected,38.16,False,成交额<2.5亿;setup_score<50,200123347.16,58.12,1.14,0.00979,0.02956,-8.8,0.0856,2026-03-25,2026-03-27,,no_pullback_confirm,5.14,0.0,0.00962,0.02529,0.95013,,,,,0.44079,0.9704,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
338,sz002443,,42.32,2026-04-07,2026-04-24,8.01,11.4,12,13.8,202884142.91,88611015.0,0,,False,,0,,,0,,,2026-04-07,setup_rejected,73.53,False,成交额<2.5亿,88611015.0,55.56,-15.29,0.13201,0.15498,-6.26,0.06657,2026-04-10,2026-04-14,2026-04-15,pullback_absorption_confirm,9.91,0.0,0.02208,-0.00953,1.41707,-0.08461,-0.05227,0.2889,48.27,0.0176,45.1705,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
339,sh603335,,42.28,2026-03-23,2026-04-21,5.18,7.37,20,7.54,112333078.71,105325395.75,0,,False,,0,,,0,,,2026-03-23,setup_rejected,64.41,False,成交额<2.5亿,105325395.75,35.83,-11.55,0.10081,0.05638,-9.4,0.04782,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
340,sh603608,,42.24,2026-04-07,2026-04-21,9.21,13.1,10,12.71,198254199.8,72541753.8,0,,False,,0,,,0,,,2026-04-07,setup_rejected,55.1,False,成交额<2.5亿,72541753.8,64.77,-22.9,0.18202,0.1903,-5.01,0.00274,2026-04-07,2026-04-09,2026-04-14,pullback_absorption_confirm,10.55,0.0,-0.01053,0.03031,0.96417,0.02246,0.02843,-0.03138,52.0,0.49179,1.0028,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
341,sz002899,,42.24,2026-03-24,2026-04-21,25.52,36.3,19,7.37,111087761.69,139424492.32,0,,False,,0,,,0,,,2026-03-24,setup_rejected,72.04,False,成交额<2.5亿,139424492.32,59.87,-12.54,0.09368,0.10277,-11.3,0.06566,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
342,sh605178,,42.2,2026-03-23,2026-04-17,62.86,89.39,18,-6.57,239685352.01,241417592.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,13.78,False,成交额<2.5亿;setup_score<50;资金价格背离不足,241417592.0,26.71,10.24,-0.09281,-0.09357,-1.88,0.00097,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
343,sh600617,,42.15,2026-03-18,2026-03-27,3.25,4.62,8,-1.48,393202768.92,138847569.69,0,,False,,0,,,0,,,2026-03-18,setup_rejected,1.17,False,成交额<2.5亿;setup_score<50,138847569.69,74.0,7.96,-0.03883,-0.05056,-1.17,0.02233,2026-03-18,2026-03-20,2026-03-24,pullback_absorption_confirm,20.91,0.0,0.19791,0.19508,2.04115,0.00338,0.00707,-0.03978,40.32,0.65638,1.3782,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
344,sz002821,,42.12,2026-03-23,2026-04-02,91.33,129.8,9,23.97,888168142.34,306243521.82,0,,False,,0,,,0,,,2026-03-23,setup_rejected,37.14,False,setup_score<50,306243521.82,78.17,-8.5,0.07192,0.0691,-4.12,0.02362,2026-03-26,2026-03-30,,no_pullback_confirm,4.03,0.0,0.03958,0.09707,1.56995,,,,,0.00045,3.2724,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
345,sz002903,,42.07,2026-03-04,2026-04-21,23.77,33.77,33,15.4,434700569.59,393386970.78,0,,False,,0,,,0,,,2026-03-04,setup_rejected,5.82,False,setup_score<50;资金价格背离不足,393386970.78,42.08,11.33,-0.10842,-0.12007,2.18,-0.04415,2026-03-05,2026-03-09,2026-03-27,pullback_absorption_confirm,9.48,-0.48,0.09341,0.08859,2.12992,-0.00592,0.01383,0.01612,12.32,0.06687,11.6687,资金流特征不足,消息事件重估策略,需要新闻/公司研究解释
346,sh603121,,42.07,2026-03-23,2026-04-17,16.26,23.1,18,-9.81,177212703.06,132486530.53,2,"2026-03-12,2026-03-13",False,,0,,,0,,,2026-03-23,setup_rejected,55.62,False,成交额<2.5亿,132486530.53,89.0,-23.03,0.21009,0.22398,-10.62,0.02749,2026-03-30,2026-04-01,,no_pullback_confirm,8.14,-1.68,0.05294,0.0298,1.85944,,,,,0.61432,1.4005,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
347,sz002338,,41.84,2026-03-23,2026-04-23,46.08,65.36,21,5.65,260579212.28,227398974.35,0,,False,,0,,,0,,,2026-03-23,setup_rejected,38.13,False,成交额<2.5亿;setup_score<50,227398974.35,61.69,-8.67,0.06246,0.03532,-3.98,0.03551,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
348,sz000951,,41.76,2026-03-04,2026-04-13,18.94,26.85,28,14.08,482604103.3,337915658.96,0,,False,,0,,,0,,,2026-03-04,setup_rejected,28.16,False,setup_score<50,337915658.96,46.54,0.26,-2e-05,-0.02061,-6.52,0.04041,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,8.16,0.0,0.02284,0.05289,1.46524,0.02577,0.03948,-0.15211,38.0,0.00045,106.3593,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
349,sh600703,,41.75,2026-04-02,2026-04-23,11.33,16.06,13,-7.07,3762275187.54,1686678568.78,6,"2026-03-05,2026-03-26,2026-03-27,2026-03-30,2026-04-01,2026-04-03",True,,4,"2026-04-20,2026-04-20,2026-04-20,2026-04-20",11.45,4,"2026-04-20,2026-04-20,2026-04-20,2026-04-20",11.45,2026-04-02,anchor_chain_passed,70.04,True,锚点附近链路可通过,1686678568.78,73.12,-26.53,0.25406,0.22108,-8.21,-0.0003,2026-04-03,2026-04-08,2026-04-17,pullback_absorption_confirm,6.52,0.0,0.00624,0.01627,0.82688,0.02312,0.01417,-0.0058,50.53,0.37779,1.1054,当前策略已抓到,资金流回调稳健策略,保留
350,sz000008,,41.73,2026-03-23,2026-04-01,2.54,3.6,8,-10.14,303127320.39,164874347.68,0,,False,,0,,,0,,,2026-03-23,setup_rejected,28.08,False,成交额<2.5亿;setup_score<50,164874347.68,86.0,-8.61,0.06742,0.05409,-5.8,-0.00226,2026-03-26,2026-03-30,2026-04-10,pullback_absorption_confirm,11.24,0.0,0.2317,0.24468,5.77518,0.0063,-0.01113,-0.18293,59.19,0.03138,114.0942,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
351,sz002370,,41.72,2026-03-23,2026-04-03,5.8,8.22,10,5.14,335701547.6,136851016.14,0,,False,,0,,,0,,,2026-03-23,setup_rejected,45.21,False,成交额<2.5亿;setup_score<50,136851016.14,60.72,-13.6,0.08224,0.01764,-6.38,0.02712,2026-03-26,2026-03-30,,no_pullback_confirm,15.43,0.0,0.21906,0.21452,3.352,,,,,0.06203,978.9902,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
352,sz001339,,41.65,2026-04-07,2026-04-24,57.0,80.74,12,27.43,746486515.77,222704848.0,0,,False,,0,,,0,,,2026-04-07,setup_rejected,61.6,False,成交额<2.5亿,222704848.0,68.32,-19.79,0.19657,0.17143,-5.83,0.06023,2026-04-07,2026-04-09,,no_pullback_confirm,9.67,0.0,0.00652,0.01555,1.47717,,,,,5e-05,0.0458,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
353,sh601002,,41.58,2026-03-23,2026-04-20,4.81,6.81,19,13.76,232741983.21,141690685.1,0,,False,,0,,,0,,,2026-03-23,setup_rejected,52.19,False,成交额<2.5亿,141690685.1,36.0,-7.07,0.05024,0.0198,-5.4,0.07471,2026-03-23,2026-03-25,2026-03-31,pullback_absorption_confirm,13.76,0.0,0.07647,0.12804,1.71886,0.02941,0.05147,-0.07043,37.16,0.59465,1.2325,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
354,sh600238,,41.53,2026-04-10,2026-04-24,3.54,5.01,9,-9.78,34551256.95,61280130.44,0,,False,,0,,,0,,,2026-04-10,setup_rejected,79.34,False,成交额<2.5亿,61280130.44,23.18,-31.31,0.27041,0.21062,-18.74,0.09422,2026-04-10,2026-04-14,,no_pullback_confirm,10.46,0.0,-0.00537,0.09253,1.1686,,,,,0.48657,1.1573,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
355,sz000811,,41.44,2026-03-23,2026-04-23,16.24,22.97,21,3.35,543522330.16,364977296.89,0,,False,,0,,,0,,,2026-03-23,setup_rejected,24.52,False,setup_score<50,364977296.89,73.9,0.11,-0.0141,-0.026,-7.45,0.06571,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,13.73,0.0,0.07562,0.04991,1.90869,-0.02345,-0.07949,0.02923,56.72,0.01112,22.93,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
356,sh603819,,41.37,2026-03-23,2026-04-24,10.83,15.31,22,23.27,107579632.51,67840417.52,0,,False,,0,,,0,,,2026-03-23,setup_rejected,59.54,False,成交额<2.5亿,67840417.52,40.67,-7.67,0.07397,0.03487,-7.17,0.07854,2026-03-25,2026-03-27,2026-03-31,pullback_absorption_confirm,10.69,0.0,0.00398,0.01556,0.9642,0.06369,0.13483,0.03548,36.0,0.46769,0.9335,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
357,sh603387,,41.34,2026-03-04,2026-03-19,8.08,11.42,12,10.78,333088158.69,71267890.4,0,,False,,0,,,0,,,2026-03-04,setup_rejected,36.64,False,成交额<2.5亿;setup_score<50,71267890.4,60.48,-6.12,0.06099,-0.00333,-5.26,0.06883,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
358,sh603196,,41.29,2026-03-04,2026-04-24,25.02,35.35,35,34.45,159314144.49,79499636.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,33.73,False,成交额<2.5亿;setup_score<50,79499636.0,51.33,-6.19,0.04272,0.04342,-3.83,0.0025,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
359,sz002199,,41.29,2026-03-23,2026-04-24,6.95,9.82,22,22.8,24703600.33,24789446.53,0,,False,,0,,,0,,,2026-03-23,setup_rejected,19.85,False,成交额<2.5亿;setup_score<50,24789446.53,81.51,-7.11,0.03739,0.00882,-7.34,-0.00514,2026-03-23,2026-03-25,,no_pullback_confirm,10.34,0.0,0.0808,-0.05225,2.01062,,,,,0.0,0.0,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
360,sh603130,,41.28,2026-04-07,2026-04-24,35.8,50.58,12,6.59,98142269.23,59631295.57,0,,False,,0,,,0,,,2026-04-07,setup_rejected,71.98,False,成交额<2.5亿,59631295.57,39.46,-14.86,0.1554,0.16116,-7.69,0.05074,2026-04-07,2026-04-09,2026-04-17,pullback_absorption_confirm,4.83,-0.47,0.00585,0.02803,1.42056,0.01112,0.11193,-0.04774,43.19,0.62415,1.1685,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
361,sz002631,,41.22,2026-03-04,2026-03-13,5.75,8.12,8,18.14,190421609.02,92988186.87,0,,False,,0,,,0,,,2026-03-04,setup_rejected,20.54,False,成交额<2.5亿;setup_score<50,92988186.87,38.0,2.65,-0.01676,-0.01652,-1.86,0.01666,2026-03-04,2026-03-06,2026-03-24,pullback_absorption_confirm,9.57,0.0,-0.002,0.02177,1.43566,-0.00418,0.06793,0.61868,14.57,6e-05,0.055,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
362,sz000048,,41.18,2026-03-04,2026-03-31,17.17,24.24,20,-20.76,325403432.04,101349412.8,1,2026-04-10,False,,0,,,0,,,2026-03-04,setup_rejected,54.59,False,成交额<2.5亿,101349412.8,45.49,-7.93,0.08045,0.11185,-1.25,0.02194,2026-03-04,2026-03-06,,no_pullback_confirm,5.82,0.0,0.05312,0.05296,1.53689,,,,,0.00016,0.3492,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
363,sh603124,,41.15,2026-03-09,2026-04-24,93.79,132.38,32,8.46,265955684.34,249171017.98,0,,False,,0,,,0,,,2026-03-09,setup_rejected,33.06,False,成交额<2.5亿;setup_score<50;前20日涨幅>12,249171017.98,46.98,16.27,-0.17471,-0.18225,-13.69,0.10309,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
364,sz000488,,41.15,2026-03-04,2026-03-18,2.26,3.19,11,20.0,129552267.78,94941371.5,0,,False,,0,,,0,,,2026-03-04,setup_rejected,19.59,False,成交额<2.5亿;setup_score<50,94941371.5,12.0,5.58,-0.0561,-0.08452,-3.81,0.05086,2026-03-04,2026-03-06,,no_pullback_confirm,6.44,0.0,0.0174,0.07183,1.93316,,,,,2e-05,0.0,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
365,sh600382,,41.12,2026-03-23,2026-04-17,7.32,10.33,18,0.11,181340494.89,140213870.13,0,,False,,0,,,0,,,2026-03-23,setup_rejected,54.43,False,成交额<2.5亿,140213870.13,70.05,-12.62,0.1166,0.09663,-6.02,0.01859,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,12.48,0.0,0.01085,0.02731,1.02471,0.04183,0.05786,-0.17893,52.0,0.51817,1.2536,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
366,sz000692,,41.1,2026-03-04,2026-03-27,3.82,5.39,18,8.82,125710973.67,62867565.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,11.2,False,成交额<2.5亿;setup_score<50,62867565.0,13.87,9.02,-0.09426,-0.11874,-0.99,0.02237,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,7.63,0.0,0.003,0.01085,1.85454,-0.01818,-0.07149,0.31165,55.44,0.00309,9.3197,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
367,sh605198,,41.1,2026-03-23,2026-04-20,35.4,49.95,19,11.57,87720950.34,67171408.95,0,,False,,0,,,0,,,2026-03-23,setup_rejected,62.11,False,成交额<2.5亿,67171408.95,36.0,-11.78,0.1014,0.12133,-4.11,0.01532,2026-03-23,2026-03-25,2026-03-30,pullback_absorption_confirm,7.2,0.0,0.01626,0.03238,1.25574,0.002,0.02793,0.2211,36.0,0.55313,1.078,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
368,sz002497,,41.09,2026-03-24,2026-04-24,21.15,29.84,21,9.75,1105939220.66,841414052.07,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,75.97,True,锚点附近链路可通过,841414052.07,44.4,-21.79,0.18853,0.17012,-5.54,0.01874,2026-03-24,2026-03-26,2026-04-08,pullback_absorption_confirm,5.01,-0.14,0.02578,0.02418,1.3985,-0.01038,0.0137,-0.06964,12.0,0.00011,0.1377,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
369,sz000338,,41.03,2026-03-27,2026-04-23,21.4,30.18,17,6.75,3399003161.91,6687923176.3,0,,False,,0,,,0,,,2026-03-27,anchor_chain_passed,68.17,True,锚点附近链路可通过,6687923176.3,17.86,-14.64,0.1322,0.12243,1.8,-0.00878,2026-03-31,2026-04-02,2026-04-09,pullback_absorption_confirm,4.58,0.0,0.0223,0.0255,1.38492,0.00108,0.01468,-0.04377,12.0,0.00019,0.3915,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
370,sh603358,,41.03,2026-03-27,2026-04-20,27.3,38.5,15,-27.98,493473273.02,1457275911.06,3,"2026-03-27,2026-03-30,2026-03-31",True,,2,"2026-04-03,2026-04-03",-4.7,0,,,2026-03-27,anchor_chain_passed,100.0,True,锚点附近链路可通过,1457275911.06,26.18,-41.35,0.26967,0.32454,-34.91,0.09105,2026-03-27,2026-03-31,2026-04-02,pullback_absorption_confirm,13.86,0.0,0.05262,0.04889,1.12787,-0.01348,-0.02078,0.04969,49.93,0.49851,0.9591,被组合风险过滤,组合风险模块复核,检查是否误杀真强票
371,sz000078,,40.91,2026-03-23,2026-04-15,2.86,4.03,17,-0.3,493601445.16,197904077.34,0,,False,,0,,,0,,,2026-03-23,setup_rejected,69.78,False,成交额<2.5亿,197904077.34,41.06,-15.51,0.14399,0.10727,-7.29,0.0376,2026-03-26,2026-03-30,2026-04-01,pullback_absorption_confirm,5.26,0.0,0.01787,0.01479,1.78435,0.44313,0.41011,2.59833,33.07,3e-05,1.6754,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
372,sh600696,,40.82,2026-04-17,2026-04-24,0.98,1.38,5,-30.65,9998848.91,11714779.15,0,,False,,0,,,0,,,2026-04-17,setup_rejected,85.0,False,成交额<2.5亿,11714779.15,32.79,-34.55,0.33937,0.30952,-18.18,0.1818,2026-04-17,2026-04-21,,no_pullback_confirm,10.19,0.0,0.0,0.02298,2.00522,,,,,0.69557,1.4309,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
373,sh605208,,40.68,2026-03-23,2026-04-21,11.8,16.6,20,16.91,127435358.08,140096610.48,0,,False,,0,,,0,,,2026-03-23,setup_rejected,42.43,False,成交额<2.5亿;setup_score<50,140096610.48,43.32,-4.43,0.05455,0.05609,-2.95,0.02706,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,8.95,0.0,0.00345,0.03007,1.09814,0.0,0.06317,-0.00966,38.47,0.52214,1.1772,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
374,sh600527,,40.67,2026-03-23,2026-04-14,2.09,2.94,16,18.03,360984560.33,254424921.0,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,50.65,True,锚点附近链路可通过,254424921.0,66.31,-3.81,0.05628,0.053,-12.69,0.11128,2026-03-23,2026-03-25,2026-04-07,pullback_absorption_confirm,20.38,0.0,0.07017,0.10021,1.78878,0.05958,0.05369,0.09811,26.0,0.70396,1.2931,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
375,sh600800,,40.66,2026-03-23,2026-03-27,3.91,5.5,5,1.55,340086136.01,313653232.54,0,,False,,0,,,0,,,2026-03-23,launch_ok_no_pullback,58.32,True,启动通过但未等到回调承接,313653232.54,32.94,-5.86,0.06413,0.05293,-16.57,0.07296,2026-03-23,2026-03-25,,no_pullback_confirm,13.67,0.0,0.05677,0.12936,1.97906,,,,,0.70273,1.6663,无标准回调承接,趋势中继策略,研究趋势中继买点
376,sh600118,,40.64,2026-04-07,2026-04-23,74.66,105.0,11,-3.86,4180532843.16,2040373250.57,0,,False,,0,,,0,,,2026-04-07,launch_ok_no_pullback,75.07,True,启动通过但未等到回调承接,2040373250.57,83.82,-16.35,0.13828,0.1078,-5.28,0.06532,2026-04-10,2026-04-14,,no_pullback_confirm,5.03,0.0,0.0496,0.06698,0.87749,,,,,0.41985,1.0741,无标准回调承接,趋势中继策略,研究趋势中继买点
377,sz002943,,40.64,2026-04-07,2026-04-24,44.22,62.19,12,-6.01,565987783.6,186360121.16,2,"2026-03-05,2026-03-06",False,,0,,,0,,,2026-04-07,setup_rejected,64.92,False,成交额<2.5亿,186360121.16,48.0,-22.2,0.20282,0.17549,-4.53,0.02611,2026-04-09,2026-04-13,,no_pullback_confirm,10.4,0.0,0.16605,0.07762,2.34099,,,,,0.04748,90.9432,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
378,sz002484,,40.53,2026-03-24,2026-04-21,25.88,36.37,19,-1.92,1008058522.61,472618529.7,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,81.2,True,锚点附近链路可通过,472618529.7,48.0,-15.39,0.13848,0.12379,-9.03,0.06246,2026-03-26,2026-03-30,2026-04-08,pullback_absorption_confirm,7.83,0.0,0.05155,0.09574,1.43008,0.03758,0.0367,0.29446,12.6,0.00118,5.328,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
379,sz002042,,40.33,2026-03-24,2026-04-20,3.67,5.15,18,12.47,277248554.34,305532025.26,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,82.51,True,锚点附近链路可通过,305532025.26,12.0,-15.14,0.11457,0.09214,-14.77,0.09524,2026-03-25,2026-03-27,2026-03-30,pullback_absorption_confirm,4.74,-4.74,0.15744,0.11957,3.35884,-0.02962,0.06773,0.21277,22.0,0.06287,508.126,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
380,sz000968,,40.32,2026-03-18,2026-03-30,8.68,12.18,9,-6.66,879548922.06,436836999.49,1,2026-04-23,False,,0,,,0,,,2026-03-18,setup_rejected,14.97,False,setup_score<50;前20日涨幅>12,436836999.49,58.12,14.2,-0.13643,-0.13965,-4.58,0.03125,2026-03-18,2026-03-20,2026-03-26,pullback_absorption_confirm,15.47,0.0,0.03678,0.03347,1.64355,0.10679,0.09342,0.59222,18.64,0.01277,1.2093,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
381,sh605566,,40.23,2026-03-23,2026-04-23,24.16,33.88,21,8.31,70992495.58,104694700.5,0,,False,,0,,,0,,,2026-03-23,setup_rejected,57.02,False,成交额<2.5亿,104694700.5,90.0,-15.91,0.13673,0.11714,-5.19,0.04633,2026-03-26,2026-03-30,,no_pullback_confirm,4.9,0.0,-0.00784,0.01233,1.24289,,,,,0.59398,1.1458,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
